feature,importance
labvalues_absolute_basophil_count_min_m,0.003138094493336212
labvalues_creatinine_mean,0.0031273650192825075
labvalues_absolute_basophil_count_std_m,0.0031223165185334384
labvalues_creatinine_last,0.0031202534751392933
labvalues_ptt_first_m,0.003118396698319657
labvalues_absolute_eosinophil_count_std_m,0.003117897199928848
labvalues_creatinine_first,0.0031140138820337595
labvalues_pco2_median,0.0031102284809070963
vitals_o2sat_median_m,0.0030977537118651527
labvalues_creatinine_min,0.0030935986972608588
vitals_o2sat_rate_change_m,0.0030932739728050363
labvalues_absolute_basophil_count_max_m,0.003092438990973278
labvalues_ptt_median_m,0.0030882160540061246
labvalues_pco2_min,0.003082978848375916
labvalues_pt_max_m,0.003076451776389831
labvalues_ptt_min_m,0.0030740287956346037
labvalues_creatinine_max,0.003072073359226579
labvalues_absolute_eosinophil_count_min_m,0.0030712595521268896
labvalues_asparate_aminotransferase_(ast)_last_m,0.003065685970986124
labvalues_pt_first_m,0.0030601440935165555
labvalues_pt_rate_change_m,0.003058842118407483
labvalues_absolute_basophil_count_coeff_m,0.003058270971951515
labvalues_absolute_basophil_count_mean_m,0.003057944069721998
labvalues_oxygen_saturation_min,0.0030562657513186777
labvalues_ptt_std_m,0.0030546444846586383
labvalues_asparate_aminotransferase_(ast)_rate_change_m,0.0030415067692702
labvalues_pt_median_m,0.0030362589417927666
